iteration,npc_id,event_type,intent,score,winning_margin,stress,integrity,will_state,mask_active,scores_trace
1804,npc_1804,combat,idle,0.0,0.008400000000000005,56.980052631851144,0.8084884020213087,coerced,True,"{'talk': 0.0154, 'warn': 0.0962, 'intimidate': 0.1062, 'flee': 0.1165, 'attack': 0.0529, 'help': 0.0952, 'report': 0.0263, 'trade': -0.0245, 'observe': 0.0942, 'idle': 0.1081}"
1805,npc_1805,PLAYER_SPOKE,observe,0.3296,0.05830000000000002,1.7091117104547915,0.7971984980360651,free,True,"{'talk': 0.1585, 'warn': 0.1717, 'intimidate': -1.0, 'flee': 0.1209, 'attack': -1.0, 'help': 0.1005, 'report': 0.1815, 'trade': 0.0161, 'observe': 0.3296, 'idle': 0.2713}"
1806,npc_1806,intimidation,observe,0.3465,0.30350000000000005,34.90398748417761,0.32165032182097186,broken,True,"{'talk': 0.2959, 'flee': 0.1267, 'observe': 0.3465, 'idle': 0.2939, 'opp_attention_component': 0.0, 'opp_distance_component': 0.0, 'opp_weapon_component': 0.0, 'opp_allies_component': 0.0, 'opp_raw_score': 0.0, 'opp_threshold': 0.65}"
1807,npc_1807,unknown,warn,0.5311,0.0786,48.58407070896287,0.7494845375336912,coerced,True,"{'talk': 0.3658, 'warn': 0.5311, 'intimidate': -1.0, 'flee': 0.2374, 'attack': -1.0, 'help': 0.1856, 'report': 0.4525, 'trade': 0.3887, 'observe': 0.4312, 'idle': 0.2888}"
1808,npc_1808,player_threatens,observe,0.5495,0.07219999999999999,77.28582782290684,0.5889884885513313,coerced,True,"{'talk': 0.1167, 'warn': 0.0772, 'intimidate': -1.0, 'flee': 0.1913, 'attack': -1.0, 'help': -0.0297, 'report': 0.0036, 'trade': -0.0055, 'observe': 0.5495, 'idle': 0.4773}"
1809,npc_1809,player_insults,report,0.2068,0.0022000000000000075,51.70069883720508,0.058849964739908556,free,True,"{'talk': -0.0446, 'warn': 0.184, 'intimidate': 0.107, 'flee': 0.0221, 'attack': 0.1216, 'help': -0.0301, 'report': 0.2068, 'trade': 0.1012, 'observe': 0.2046, 'idle': 0.0622}"
1810,npc_1810,dialogue,talk,0.2144,0.4356,94.15884957333787,0.24765776346407387,broken,True,"{'talk': 0.2144, 'flee': 0.0379, 'observe': 0.022, 'idle': 0.085, 'opp_attention_component': 0.0, 'opp_distance_component': 0.0, 'opp_weapon_component': 0.0, 'opp_allies_component': 0.0, 'opp_raw_score': 0.0, 'opp_threshold': 0.65}"
1811,npc_1811,proximity_leave,report,0.1782,0.061799999999999994,6.894782578356606,0.18885544276851085,coerced,True,"{'talk': 0.0421, 'warn': 0.0088, 'intimidate': -0.0721, 'flee': 0.0601, 'attack': -0.0819, 'help': 0.1074, 'report': 0.1782, 'trade': 0.0447, 'observe': 0.1164, 'idle': 0.1089}"
1812,npc_1812,npc_state_changed,observe,0.2615,0.07970000000000002,4.82697039275094,0.7379850879563056,free,True,"{'talk': 0.0944, 'warn': 0.1123, 'intimidate': -0.1051, 'flee': 0.1802, 'attack': -0.2265, 'help': 0.0544, 'report': 0.0695, 'trade': 0.1818, 'observe': 0.2615, 'idle': 0.1667}"
1813,npc_1813,weather_changed,idle,0.3507,0.02579999999999999,22.25181197466386,0.7311612379427683,free,False,"{'talk': 0.2985, 'warn': 0.2117, 'intimidate': -1.0, 'flee': 0.2604, 'attack': -1.0, 'help': 0.3111, 'report': 0.3249, 'trade': 0.1071, 'observe': 0.2293, 'idle': 0.3507}"
1814,npc_1814,proximity_leave,flee,0.3992,0.0791,31.115191695899135,0.8856252287192089,loyal,False,"{'talk': 0.104, 'warn': 0.1591, 'intimidate': -1.0, 'flee': 0.3992, 'help': 0.1786, 'report': 0.2707, 'trade': 0.0366, 'observe': 0.3077, 'idle': 0.3201}"
1815,npc_1815,object_destroyed,idle,0.5865,0.07140000000000002,82.25852552750429,0.13529413336620244,coerced,False,"{'talk': -0.0395, 'warn': 0.3095, 'intimidate': -1.0, 'flee': 0.5151, 'attack': -1.0, 'help': -0.0411, 'report': 0.4068, 'trade': 0.1865, 'observe': 0.3949, 'idle': 0.5865}"
1816,npc_1816,weather_changed,idle,0.3358,0.01539999999999997,80.02806961211706,0.28144082961455996,free,True,"{'talk': 0.0766, 'warn': 0.1862, 'intimidate': -1.0, 'flee': 0.2008, 'attack': -1.0, 'help': -0.0596, 'report': 0.0836, 'trade': 0.2509, 'observe': 0.3204, 'idle': 0.3358}"
1817,npc_1817,movement,idle,0.3212,0.012299999999999978,45.36116886827959,0.053680095350610135,deceptive,True,"{'talk': 0.1193, 'warn': 0.0707, 'intimidate': -1.0, 'flee': 0.0364, 'attack': -1.0, 'help': -0.0402, 'report': -0.0493, 'trade': 0.0894, 'observe': 0.3089, 'idle': 0.3212}"
1818,npc_1818,player_helpers,idle,0.2988,0.0867,18.073667985955577,0.559339326639369,loyal,True,"{'talk': 0.099, 'warn': 0.0692, 'intimidate': -1.0, 'flee': 0.0299, 'help': 0.0445, 'report': 0.1402, 'trade': 0.0297, 'observe': 0.2121, 'idle': 0.2988}"
1819,npc_1819,player_insults,observe,0.3517,0.015800000000000036,99.97730574995717,0.767455259870214,loyal,False,"{'talk': -0.0076, 'warn': 0.2612, 'intimidate': -1.0, 'flee': 0.3359, 'help': 0.1226, 'report': 0.3231, 'trade': 0.2915, 'observe': 0.3517, 'idle': 0.2494}"
1820,npc_1820,player_used_item,help,0.338,0.08340000000000003,78.74630024219043,0.4880678102308236,free,False,"{'talk': 0.2321, 'warn': 0.1746, 'intimidate': -1.0, 'flee': 0.1563, 'attack': -1.0, 'help': 0.338, 'report': 0.2546, 'trade': 0.2345, 'observe': 0.2295, 'idle': 0.1654}"
1821,npc_1821,object_moved,report,0.3209,0.09510000000000002,69.76787897039866,0.6660313537472322,free,True,"{'talk': -0.0698, 'warn': 0.2258, 'intimidate': -0.223, 'flee': -0.0176, 'attack': -0.1259, 'help': 0.0028, 'report': 0.3209, 'trade': -0.0086, 'observe': 0.0379, 'idle': 0.0531}"
1822,npc_1822,dialogue,report,0.2214,0.008000000000000007,74.57559189781756,0.48143146428177985,deceptive,True,"{'talk': 0.0725, 'warn': 0.0689, 'intimidate': -1.0, 'flee': 0.1924, 'attack': -1.0, 'help': 0.1317, 'report': 0.2214, 'trade': -0.01, 'observe': 0.2134, 'idle': 0.2049}"
1823,npc_1823,intimidation,help,0.3051,0.014899999999999969,95.94719212879006,0.884511995250445,loyal,False,"{'talk': 0.1345, 'warn': 0.2902, 'intimidate': 0.1694, 'flee': 0.0863, 'help': 0.3051, 'report': 0.2443, 'trade': 0.1532, 'observe': 0.0383, 'idle': 0.0629}"
1824,npc_1824,PLAYER_SPOKE,talk,0.169,0.481,93.422212262652,0.6392266602378412,broken,True,"{'talk': 0.169, 'flee': -0.002, 'observe': -0.0122, 'idle': 0.1405, 'opp_attention_component': 0.0, 'opp_distance_component': 0.0, 'opp_weapon_component': 0.0, 'opp_allies_component': 0.0, 'opp_raw_score': 0.0, 'opp_threshold': 0.65}"
1825,npc_1825,player_talks,idle,0.4102,0.2596,14.859069416815618,0.5934589067746643,coerced,True,"{'talk': 0.0481, 'warn': 0.0329, 'intimidate': -0.0672, 'flee': -0.0594, 'attack': 0.0435, 'help': -0.0337, 'report': 0.1506, 'trade': -0.0114, 'observe': -0.0231, 'idle': 0.4102}"
1826,npc_1826,combat,warn,0.7022,0.1059,62.747303103295636,0.08527463355402287,coerced,False,"{'talk': 0.2162, 'warn': 0.7022, 'intimidate': 0.3284, 'flee': 0.2911, 'attack': 0.5963, 'help': 0.1554, 'report': 0.409, 'trade': 0.1861, 'observe': 0.1941, 'idle': 0.0679}"
1827,npc_1827,object_destroyed,warn,0.4973,0.049500000000000044,94.12914374508067,0.5864100599044139,free,False,"{'talk': 0.2638, 'warn': 0.4973, 'intimidate': -0.2345, 'flee': -0.0726, 'attack': -0.3094, 'help': 0.1476, 'report': 0.4478, 'trade': 0.3004, 'observe': -0.0227, 'idle': 0.088}"
1828,npc_1828,npc_proximity_leave,trade,0.2647,0.04419999999999999,0.4430997521141067,0.012070852616638095,deceptive,True,"{'talk': 0.1664, 'warn': 0.1414, 'intimidate': -0.2045, 'flee': 0.2205, 'attack': -0.2254, 'help': 0.1205, 'report': 0.0917, 'trade': 0.2647, 'observe': 0.2064, 'idle': 0.2011}"
1829,npc_1829,npc_interacts_npc,idle,0.3515,0.15849999999999997,83.80959330077685,0.7444925841640476,free,True,"{'talk': 0.1783, 'warn': 0.0447, 'intimidate': 0.0304, 'flee': 0.0672, 'attack': -0.0228, 'help': 0.01, 'report': 0.1592, 'trade': 0.1561, 'observe': 0.193, 'idle': 0.3515}"
1830,npc_1830,sound_emitted,report,0.5277,0.025899999999999923,83.90527696397739,0.6905018817841694,coerced,False,"{'talk': 0.1481, 'warn': 0.5018, 'intimidate': -1.0, 'flee': 0.157, 'attack': -1.0, 'help': 0.1843, 'report': 0.5277, 'trade': 0.0134, 'observe': 0.2522, 'idle': 0.3112}"
1831,npc_1831,proximity_leave,idle,0.2658,0.09399999999999997,87.4621212959848,0.9301176753906846,free,True,"{'talk': 0.1181, 'warn': -0.0659, 'intimidate': -1.0, 'flee': 0.1358, 'attack': -1.0, 'help': 0.0736, 'report': -0.0737, 'trade': 0.0099, 'observe': 0.1718, 'idle': 0.2658}"
1832,npc_1832,player_interacts,idle,0.0,0.043200000000000016,24.626329659197776,0.5815124922649679,free,True,"{'talk': 0.14, 'warn': 0.0448, 'intimidate': -0.1162, 'flee': 0.033, 'attack': -0.2755, 'help': 0.0945, 'report': 0.0547, 'trade': 0.05, 'observe': 0.0968, 'idle': 0.0747}"
1833,npc_1833,dialogue,idle,0.3389,0.2304,66.62946696748293,0.7104938123444728,coerced,True,"{'talk': 0.0824, 'warn': 0.1042, 'intimidate': -0.107, 'flee': 0.0184, 'attack': -0.0999, 'help': -0.0335, 'report': 0.068, 'trade': 0.0594, 'observe': 0.1085, 'idle': 0.3389}"
1834,npc_1834,player_attacks,observe,0.5102,0.11509999999999998,12.580166534340997,0.1517627334895636,loyal,True,"{'talk': 0.1417, 'warn': 0.0679, 'intimidate': -1.0, 'flee': 0.1747, 'help': -0.0584, 'report': 0.0095, 'trade': 0.0187, 'observe': 0.5102, 'idle': 0.3951}"
1835,npc_1835,idle,observe,0.2653,0.02059999999999998,32.800613433721615,0.4966517345134609,free,True,"{'talk': 0.2364, 'warn': 0.1612, 'intimidate': -0.0367, 'flee': 0.1189, 'attack': -0.1545, 'help': 0.1393, 'report': 0.2447, 'trade': 0.1044, 'observe': 0.2653, 'idle': 0.1703}"
1836,npc_1836,player_asks_why,explain,1.0,1.0,26.889358243669992,0.02369794167109074,coerced,True,{'explain': 1.0}
1837,npc_1837,help,flee,0.2863,0.1177,91.85569624776545,0.6253339375550777,free,False,"{'flee': 0.2863, 'observe': 0.1686, 'idle': 0.1308}"
1838,npc_1838,PLAYER_SPOKE,observe,0.3665,0.00029999999999996696,57.91734440639412,0.45967459701516444,free,True,"{'talk': 0.0235, 'warn': 0.0734, 'intimidate': -0.233, 'flee': 0.0473, 'attack': -0.2603, 'help': 0.0337, 'report': 0.0317, 'trade': 0.0705, 'observe': 0.3665, 'idle': 0.3662}"
1839,npc_1839,npc_proximity_close,warn,0.1634,0.013799999999999979,71.19562194843895,0.9435029109320897,loyal,True,"{'talk': 0.0078, 'warn': 0.1634, 'intimidate': -0.1629, 'flee': 0.0927, 'help': 0.0209, 'report': 0.1496, 'trade': 0.0694, 'observe': -0.0425, 'idle': 0.0443}"
1840,npc_1840,object_changed,observe,0.2216,0.0169,36.15972356537539,0.10064045771438779,free,True,"{'talk': -0.0213, 'warn': 0.0336, 'intimidate': -1.0, 'flee': 0.0685, 'attack': -1.0, 'help': 0.0908, 'report': 0.1106, 'trade': -0.0531, 'observe': 0.2216, 'idle': 0.2047}"
1841,npc_1841,player_attacks,observe,0.416,0.23400000000000004,60.103664728990736,0.5969923288050114,broken,True,"{'talk': -0.0009, 'flee': 0.0184, 'observe': 0.416, 'idle': 0.3093, 'opp_attention_component': 0.0, 'opp_distance_component': 0.0, 'opp_weapon_component': 0.0, 'opp_allies_component': 0.0, 'opp_raw_score': 0.0, 'opp_threshold': 0.65}"
1842,npc_1842,object_moved,talk,0.5325,0.06439999999999996,33.051585564274475,0.5897969365179846,deceptive,True,"{'talk': 0.5325, 'warn': 0.2002, 'intimidate': -1.0, 'flee': 0.2754, 'attack': -1.0, 'help': 0.265, 'report': 0.395, 'trade': 0.1814, 'observe': 0.4681, 'idle': 0.3929}"
1843,npc_1843,unknown,flee,0.3473,0.07600000000000001,60.83964317102858,0.04088530708533067,loyal,False,"{'talk': 0.1217, 'warn': 0.216, 'intimidate': -1.0, 'flee': 0.3473, 'help': 0.1746, 'report': 0.2575, 'trade': 0.0204, 'observe': 0.2713, 'idle': 0.2159}"
1844,npc_1844,npc_moved,talk,0.5405,0.10950000000000004,75.32374752495816,0.9694167676004231,broken,False,"{'talk': 0.5405, 'flee': 0.178, 'observe': 0.1521, 'idle': 0.2103, 'opp_attention_component': 0.0, 'opp_distance_component': 0.0, 'opp_weapon_component': 0.0, 'opp_allies_component': 0.0, 'opp_raw_score': 0.0, 'opp_threshold': 0.65}"
1845,npc_1845,player_cast_spell,warn,0.3878,0.06669999999999998,54.15640744373281,0.17514341591642713,free,False,"{'talk': 0.1441, 'warn': 0.3878, 'intimidate': -0.276, 'flee': 0.0453, 'attack': -0.384, 'help': 0.1134, 'report': 0.3211, 'trade': 0.0083, 'observe': 0.1223, 'idle': 0.1653}"
1846,npc_1846,player_cast_spell,idle,0.2274,0.020900000000000002,44.84807299185366,0.03635141796393626,coerced,True,"{'talk': 0.072, 'warn': -0.0434, 'intimidate': -0.0357, 'flee': 0.0642, 'attack': -0.0116, 'help': 0.0634, 'report': 0.0706, 'trade': 0.1347, 'observe': 0.2065, 'idle': 0.2274}"
1847,npc_1847,weather_changed,talk,0.3165,0.1582,78.10996543540598,0.2124524456573651,deceptive,True,"{'talk': 0.3165, 'warn': -0.0207, 'intimidate': -0.009, 'flee': 0.1012, 'attack': -0.1361, 'help': 0.0593, 'report': 0.1583, 'trade': 0.1213, 'observe': 0.0276, 'idle': 0.1206}"
1848,npc_1848,time_passed,observe,0.2457,0.10289999999999999,63.363903480384174,0.7056439668575187,deceptive,True,"{'talk': 0.1174, 'warn': 0.0782, 'intimidate': -0.1487, 'flee': 0.0207, 'attack': -0.0576, 'help': 0.1428, 'report': 0.0552, 'trade': 0.0158, 'observe': 0.2457, 'idle': 0.1061}"
1849,npc_1849,saved_life,observe,0.3236,0.029700000000000004,5.648038790464549,0.8422160480344264,loyal,True,"{'talk': 0.2939, 'warn': 0.0549, 'intimidate': -1.0, 'flee': -0.0572, 'help': -0.0506, 'report': 0.0188, 'trade': 0.013, 'observe': 0.3236, 'idle': 0.2129}"
1850,npc_1850,npc_state_changed,flee,0.2979,0.0408,50.348144489709846,0.6795755538043425,deceptive,False,"{'talk': 0.0852, 'warn': 0.2571, 'intimidate': -1.0, 'flee': 0.2979, 'attack': -1.0, 'help': 0.1318, 'report': 0.2324, 'trade': -0.0425, 'observe': 0.1639, 'idle': 0.1671}"
1851,npc_1851,player_attack,observe,0.2452,0.40480000000000005,6.4144351999036004,0.8415276215538915,broken,True,"{'talk': 0.1169, 'flee': 0.0356, 'observe': 0.2452, 'idle': 0.0893, 'opp_attention_component': 0.0, 'opp_distance_component': 0.0, 'opp_weapon_component': 0.0, 'opp_allies_component': 0.0, 'opp_raw_score': 0.0, 'opp_threshold': 0.65}"
1852,npc_1852,sound_emitted,idle,0.2235,0.09640000000000001,65.46951520713696,0.04853064348694791,loyal,True,"{'talk': -0.0226, 'warn': 0.1073, 'intimidate': 0.0215, 'flee': 0.0348, 'help': -0.077, 'report': -0.0061, 'trade': 0.1271, 'observe': 0.0864, 'idle': 0.2235}"
1853,npc_1853,npc_interacts_npc,observe,0.5939,0.040200000000000014,49.444543565203894,0.6610187546440052,loyal,False,"{'talk': 0.3754, 'warn': 0.1159, 'intimidate': -1.0, 'flee': 0.5537, 'help': 0.4173, 'report': 0.1626, 'trade': 0.4735, 'observe': 0.5939, 'idle': 0.4588}"
1854,npc_1854,world_tick,idle,0.0,0.5911000000000001,95.30709492290472,0.2991952281188526,broken,True,"{'talk': 0.0344, 'flee': 0.0589, 'observe': 0.0008, 'idle': -0.042, 'opp_attention_component': 0.0, 'opp_distance_component': 0.0, 'opp_weapon_component': 0.0, 'opp_allies_component': 0.0, 'opp_raw_score': 0.0, 'opp_threshold': 0.65}"
1855,npc_1855,smell_emitted,idle,0.292,0.09199999999999997,86.35754203843426,0.8532299289887102,coerced,True,"{'talk': 0.0862, 'warn': -0.0656, 'intimidate': -1.0, 'flee': 0.1696, 'attack': -1.0, 'help': 0.0573, 'report': 0.0362, 'trade': 0.2, 'observe': 0.1179, 'idle': 0.292}"
1856,npc_1856,object_destroyed,idle,0.163,0.0627,38.96837143070886,0.5112489008104389,loyal,True,"{'talk': 0.1003, 'warn': -0.0264, 'intimidate': 0.0263, 'flee': -0.0306, 'help': 0.071, 'report': -0.048, 'trade': 0.0334, 'observe': -0.0803, 'idle': 0.163}"
1857,npc_1857,PLAYER_SPOKE,idle,0.579,0.0040000000000000036,46.958381355007276,0.6950641958819391,free,True,"{'talk': 0.3669, 'warn': 0.0284, 'intimidate': -1.0, 'flee': -0.0246, 'attack': -1.0, 'help': 0.0092, 'report': -0.0338, 'trade': -0.0238, 'observe': 0.575, 'idle': 0.579}"
1858,npc_1858,faction_event,observe,0.2856,0.00830000000000003,18.542979917315805,0.8675414303864878,loyal,True,"{'talk': 0.2595, 'warn': 0.1243, 'intimidate': -1.0, 'flee': 0.1673, 'help': 0.1408, 'report': 0.0655, 'trade': 0.0266, 'observe': 0.2856, 'idle': 0.2773}"
1859,npc_1859,player_moved,observe,0.2337,0.11149999999999999,22.465799024693723,0.5050863262315286,coerced,True,"{'talk': 0.0625, 'warn': 0.0338, 'intimidate': -0.2055, 'flee': 0.1222, 'attack': -0.1217, 'help': 0.0242, 'report': -0.0901, 'trade': 0.1182, 'observe': 0.2337, 'idle': 0.1193}"
1860,npc_1860,idle,idle,0.2536,0.0025000000000000022,65.42444537526497,0.7391447782051279,loyal,True,"{'talk': 0.1237, 'warn': 0.1759, 'intimidate': -0.1571, 'flee': 0.1427, 'help': 0.2057, 'report': 0.2511, 'trade': 0.2295, 'observe': 0.156, 'idle': 0.2536}"
1861,npc_1861,object_changed,idle,0.2888,0.0887,17.483897664323813,0.36150060999672806,loyal,True,"{'talk': 0.1425, 'warn': 0.1408, 'intimidate': -0.2899, 'flee': 0.0167, 'help': -0.019, 'report': -0.0347, 'trade': -0.0117, 'observe': 0.2001, 'idle': 0.2888}"
1862,npc_1862,faction_event,warn,0.5592,0.05950000000000005,51.41495151034575,0.7009987301420433,loyal,False,"{'talk': 0.2586, 'warn': 0.5592, 'intimidate': -0.1427, 'flee': 0.0416, 'help': 0.3588, 'report': 0.4997, 'trade': 0.1118, 'observe': 0.0761, 'idle': 0.2303}"
1863,npc_1863,theft,warn,0.4115,0.17329999999999998,94.27850328014588,0.09792132219813143,deceptive,True,"{'talk': 0.0731, 'warn': 0.4115, 'intimidate': -0.2552, 'flee': 0.04, 'attack': -0.2055, 'help': 0.0791, 'report': 0.2382, 'trade': -0.0318, 'observe': -0.0047, 'idle': 0.0256}"
1864,npc_1864,idle,observe,0.4944,0.06459999999999999,15.226354571313639,0.7638076531703378,free,True,"{'talk': 0.1969, 'warn': 0.0348, 'intimidate': -1.0, 'flee': 0.1259, 'attack': -1.0, 'help': 0.013, 'report': 0.0253, 'trade': 0.195, 'observe': 0.4944, 'idle': 0.4298}"
1865,npc_1865,unknown,help,0.2896,0.013400000000000023,10.390387059895357,0.19925162576967737,loyal,False,"{'talk': 0.1779, 'warn': 0.1384, 'intimidate': -1.0, 'flee': 0.2545, 'help': 0.2896, 'report': 0.1636, 'trade': 0.1282, 'observe': 0.2762, 'idle': 0.2133}"
1866,npc_1866,movement,idle,0.3842,0.0791,87.36403802775101,0.9091776242565587,free,True,"{'talk': 0.0965, 'warn': 0.0619, 'intimidate': -0.1212, 'flee': 0.1172, 'attack': 0.0268, 'help': -0.0245, 'report': 0.1088, 'trade': -0.0062, 'observe': 0.3051, 'idle': 0.3842}"
1867,npc_1867,npc_moved,idle,0.3567,0.133,68.70168184046055,0.37486247736199363,free,True,"{'talk': 0.1266, 'warn': 0.0808, 'intimidate': -0.2767, 'flee': 0.0591, 'attack': -0.2394, 'help': 0.0727, 'report': -0.0245, 'trade': 0.0812, 'observe': 0.2237, 'idle': 0.3567}"
1868,npc_1868,combat,idle,0.441,0.056999999999999995,57.4911004009518,0.8103783210068025,loyal,True,"{'talk': 0.0854, 'warn': -0.0583, 'intimidate': -1.0, 'flee': 0.1499, 'help': -0.0228, 'report': 0.0563, 'trade': 0.107, 'observe': 0.384, 'idle': 0.441}"
1869,npc_1869,proximity_close,idle,0.3597,0.2439,35.421513869383716,0.3924760188724342,coerced,True,"{'talk': 0.0715, 'warn': 0.0887, 'intimidate': -0.0562, 'flee': 0.1158, 'attack': -0.0936, 'help': -0.0178, 'report': 0.0989, 'trade': 0.0109, 'observe': -0.0029, 'idle': 0.3597}"
1870,npc_1870,time_passed,warn,0.3487,0.1633,5.417695080537232,0.16876569662522334,coerced,True,"{'talk': 0.114, 'warn': 0.3487, 'intimidate': -0.1916, 'flee': 0.1113, 'attack': -0.2724, 'help': 0.1854, 'report': 0.1617, 'trade': 0.0805, 'observe': -0.0436, 'idle': 0.1605}"
1871,npc_1871,PLAYER_SPOKE,warn,0.4492,0.0756,59.61241840126513,0.7313422677080503,loyal,False,"{'talk': 0.2681, 'warn': 0.4492, 'intimidate': -1.0, 'flee': 0.3524, 'help': 0.3733, 'report': 0.3369, 'trade': 0.2094, 'observe': 0.3621, 'idle': 0.3736}"
1872,npc_1872,light_changed,idle,0.0,0.013200000000000003,97.45973054858008,0.6710705869731124,free,True,"{'talk': 0.0565, 'warn': 0.002, 'intimidate': -0.2528, 'flee': -0.0469, 'attack': -0.2768, 'help': -0.0737, 'report': 0.043, 'trade': 0.0625, 'observe': 0.1188, 'idle': 0.132}"
1873,npc_1873,theft,flee,0.2252,0.4248,69.08724697791374,0.47166552487667035,broken,False,"{'talk': 0.1272, 'flee': 0.2252, 'observe': 0.1436, 'idle': 0.2226, 'opp_attention_component': 0.0, 'opp_distance_component': 0.0, 'opp_weapon_component': 0.0, 'opp_allies_component': 0.0, 'opp_raw_score': 0.0, 'opp_threshold': 0.65}"
1874,npc_1874,proximity_close,idle,0.3704,0.02779999999999999,59.88755105313701,0.44248332928941037,deceptive,False,"{'talk': 0.1002, 'warn': 0.0713, 'intimidate': -0.4649, 'flee': 0.2602, 'attack': -0.4437, 'help': 0.0191, 'report': 0.2082, 'trade': 0.3426, 'observe': 0.3239, 'idle': 0.3704}"
1875,npc_1875,PLAYER_SPOKE,idle,0.2248,0.007800000000000001,79.05170435717582,0.28203924003800107,loyal,True,"{'talk': 0.1341, 'warn': 0.0484, 'intimidate': -1.0, 'flee': 0.0481, 'help': 0.0623, 'report': 0.0175, 'trade': 0.0328, 'observe': 0.217, 'idle': 0.2248}"
1876,npc_1876,player_cast_spell,talk,0.3052,0.07190000000000002,93.53212867030481,0.4273537039480997,loyal,False,"{'talk': 0.3052, 'warn': 0.1936, 'intimidate': -0.3364, 'flee': 0.1119, 'help': 0.2259, 'report': 0.1201, 'trade': 0.2333, 'observe': 0.133, 'idle': -0.0606}"
1877,npc_1877,object_destroyed,warn,0.7429,0.0363,95.6318457604337,0.5994155881307642,deceptive,False,"{'talk': 0.0154, 'warn': 0.7429, 'intimidate': -1.0, 'flee': 0.2224, 'attack': -1.0, 'help': 0.0197, 'report': 0.7066, 'trade': 0.3643, 'observe': 0.2489, 'idle': 0.2755}"
1878,npc_1878,sound_emitted,idle,0.3261,0.2027,48.883522924607625,0.32904313707600974,coerced,True,"{'talk': 0.0299, 'warn': 0.0682, 'intimidate': -1.0, 'flee': -0.0101, 'attack': -1.0, 'help': -0.0079, 'report': 0.1234, 'trade': -0.0414, 'observe': 0.082, 'idle': 0.3261}"
1879,npc_1879,player_attack,idle,0.5219,0.050600000000000034,57.496413945611415,0.3849460415101966,free,True,"{'talk': 0.1903, 'warn': 0.0261, 'intimidate': -1.0, 'flee': 0.0603, 'attack': -1.0, 'help': 0.0344, 'report': 0.0623, 'trade': -0.0213, 'observe': 0.4713, 'idle': 0.5219}"
1880,npc_1880,sound_emitted,idle,0.3476,0.2629,49.69128293274048,0.6391272044026389,free,True,"{'talk': -0.0316, 'warn': -0.0268, 'intimidate': -0.0549, 'flee': 0.0847, 'attack': -0.1027, 'help': 0.062, 'report': -0.0063, 'trade': 0.0273, 'observe': 0.0258, 'idle': 0.3476}"
1881,npc_1881,idle,warn,0.4808,0.030000000000000027,38.72055435201129,0.41018013840352774,free,False,"{'talk': 0.1492, 'warn': 0.4808, 'intimidate': -0.3008, 'flee': 0.1009, 'attack': -0.2377, 'help': 0.2202, 'report': 0.4508, 'trade': 0.2154, 'observe': 0.0815, 'idle': 0.1571}"
1882,npc_1882,player_helpers,idle,0.372,0.2286,83.19152151545573,0.77019880404209,coerced,True,"{'talk': 0.0389, 'warn': 0.1045, 'intimidate': -0.1406, 'flee': 0.1362, 'attack': -0.02, 'help': 0.1434, 'report': 0.0797, 'trade': 0.0913, 'observe': 0.0309, 'idle': 0.372}"
1883,npc_1883,player_attack,talk,0.2067,0.4433,52.982820043119375,0.6773872375442727,broken,True,"{'talk': 0.2067, 'flee': 0.0815, 'observe': 0.1438, 'idle': 0.0557, 'opp_attention_component': 0.0, 'opp_distance_component': 0.0, 'opp_weapon_component': 0.0, 'opp_allies_component': 0.0, 'opp_raw_score': 0.0, 'opp_threshold': 0.65}"
1884,npc_1884,object_changed,flee,0.3542,0.06130000000000002,2.179856220669929,0.6222535731986849,loyal,False,"{'talk': 0.0281, 'warn': -0.0198, 'intimidate': -1.0, 'flee': 0.3542, 'help': 0.0877, 'report': -0.0896, 'trade': 0.0568, 'observe': 0.2904, 'idle': 0.2929}"
1885,npc_1885,movement,idle,0.4029,0.05219999999999997,5.091614817518664,0.04035022440949809,loyal,True,"{'talk': 0.1116, 'warn': 0.1562, 'intimidate': -1.0, 'flee': 0.1609, 'help': -0.0058, 'report': 0.3507, 'trade': 0.1774, 'observe': 0.1931, 'idle': 0.4029}"
1886,npc_1886,player_talks,talk,0.2076,0.0006000000000000172,71.11816740440084,0.14920190644360676,free,True,"{'talk': 0.2076, 'warn': -0.0176, 'intimidate': -0.0324, 'flee': -0.0435, 'attack': -0.1758, 'help': 0.1218, 'report': 0.0288, 'trade': 0.0928, 'observe': -0.029, 'idle': 0.207}"
1887,npc_1887,dialogue,observe,0.5611,0.10830000000000006,91.02586065220699,0.9739188521129578,coerced,True,"{'flee': 0.0835, 'observe': 0.5611, 'idle': 0.4528}"
1888,npc_1888,player_asks_why,explain,1.0,1.0,92.83866228491007,0.9630127469057178,deceptive,False,{'explain': 1.0}
1889,npc_1889,npc_spoke,talk,0.4117,0.2383,57.565320277871216,0.10258589267044183,broken,False,"{'talk': 0.4117, 'flee': 0.0804, 'observe': 0.0153, 'idle': 0.093, 'opp_attention_component': 0.0, 'opp_distance_component': 0.0, 'opp_weapon_component': 0.0, 'opp_allies_component': 0.0, 'opp_raw_score': 0.0, 'opp_threshold': 0.65}"
